index,ID,GENDER,OWN_CAR,OWN_REALTY,CHILDREN,TOTAL_INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_STATUS,HOUSING_TYPE,AGE,EXPERIENCE,WORK_PHONE,OCCUPATION_TYPE,FAM_MEMBERS,CREDIT_CARD_APPROVAL_STATUS
21343,5062336,1,0,1,1,202500.0,0,4,1,1,41.0,11.0,0,12,3.0,1
21344,5062337,1,0,1,1,202500.0,0,4,1,1,41.0,11.0,0,12,3.0,1
21345,5062338,1,0,1,1,202500.0,0,4,1,1,41.0,11.0,0,12,3.0,1
21346,5062339,1,0,1,1,202500.0,0,4,1,1,41.0,11.0,0,12,3.0,1
21347,5062341,1,1,1,0,112500.0,4,4,3,1,23.0,0.0,0,12,1.0,1
21348,5062342,1,1,1,0,112500.0,4,4,3,1,23.0,0.0,0,12,1.0,1
21349,5062343,1,1,1,0,112500.0,4,4,3,1,23.0,0.0,0,12,1.0,1
21350,5062345,1,1,1,0,225000.0,4,4,1,1,57.0,15.0,1,4,2.0,1
21351,5062346,1,1,1,0,225000.0,4,4,1,1,57.0,15.0,1,4,2.0,1
21352,5062347,1,1,1,0,225000.0,4,4,1,1,57.0,15.0,1,4,2.0,1
21353,5062348,0,0,1,0,90000.0,2,4,4,1,48.0,11.0,0,11,1.0,1
21354,5062349,0,0,1,0,90000.0,2,4,4,1,48.0,11.0,0,11,1.0,1
21355,5062350,0,0,1,0,90000.0,2,4,4,1,48.0,11.0,0,11,1.0,1
21356,5062351,0,1,1,1,351000.0,4,4,0,1,36.0,6.0,0,10,3.0,1
21357,5062353,1,0,0,1,135000.0,4,4,1,4,32.0,3.0,0,8,3.0,1
21358,5062356,0,0,1,0,270000.0,1,1,1,1,56.0,0.0,0,15,2.0,1
21359,5062358,0,0,1,0,270000.0,1,1,1,1,56.0,0.0,0,15,2.0,1
21360,5062359,0,0,1,0,270000.0,1,1,1,1,56.0,0.0,0,15,2.0,1
21361,5062362,0,0,1,0,270000.0,1,1,1,1,56.0,0.0,0,15,2.0,1
21362,5062363,0,1,1,0,202500.0,4,4,1,1,28.0,2.0,1,3,2.0,1
21363,5062364,0,1,1,0,202500.0,4,4,1,1,28.0,2.0,1,3,2.0,1
21364,5062365,0,1,1,0,202500.0,4,4,1,1,28.0,2.0,1,3,2.0,1
21365,5062366,0,1,1,0,202500.0,4,4,1,1,28.0,2.0,1,3,2.0,1
21366,5062367,0,1,1,0,202500.0,4,4,1,1,28.0,2.0,1,3,2.0,1
21367,5062368,0,1,1,0,202500.0,4,4,1,1,28.0,2.0,1,3,2.0,1
21368,5062369,0,1,1,0,202500.0,4,4,1,1,28.0,2.0,1,3,2.0,1
21369,5062370,0,1,1,0,202500.0,4,4,1,1,28.0,2.0,1,3,2.0,1
21370,5062371,0,1,1,0,202500.0,4,4,1,1,28.0,2.0,1,3,2.0,1
21371,5062374,0,0,1,0,121500.0,2,1,4,1,53.0,4.0,1,0,1.0,1
21372,5062375,0,0,1,0,121500.0,2,1,4,1,53.0,4.0,1,0,1.0,1
21373,5062380,0,0,1,2,189000.0,4,4,0,1,37.0,0.0,0,12,4.0,1
21374,5062381,0,0,1,2,189000.0,4,4,0,1,37.0,0.0,0,12,4.0,1
21375,5062382,0,0,1,2,189000.0,4,4,0,1,37.0,0.0,0,12,4.0,1
21376,5062387,0,0,1,2,189000.0,4,4,0,1,37.0,0.0,0,12,4.0,1
21377,5062388,0,0,1,2,189000.0,4,4,0,1,37.0,0.0,0,12,4.0,1
21378,5062389,0,0,1,2,189000.0,4,4,0,1,37.0,0.0,0,12,4.0,1
21379,5062390,0,0,1,2,189000.0,4,4,0,1,37.0,0.0,0,12,4.0,1
21380,5062391,0,0,1,2,189000.0,4,4,0,1,37.0,0.0,0,12,4.0,1
21381,5062392,0,0,1,2,189000.0,4,4,0,1,37.0,0.0,0,12,4.0,1
21382,5062394,1,0,1,0,283500.0,2,4,0,1,23.0,3.0,0,8,2.0,1
21383,5062396,0,0,1,0,180000.0,4,4,2,1,39.0,12.0,1,8,1.0,1
21384,5062397,0,0,1,0,180000.0,4,4,2,1,39.0,12.0,1,8,1.0,1
21385,5062398,0,0,1,0,180000.0,4,4,2,1,39.0,12.0,1,8,1.0,1
21386,5062399,0,0,1,0,180000.0,4,4,2,1,39.0,12.0,1,8,1.0,1
21387,5062400,0,0,1,0,180000.0,4,4,2,1,39.0,12.0,1,8,1.0,1
21388,5062401,1,1,1,0,202500.0,0,4,3,1,29.0,8.0,0,6,1.0,1
21389,5062402,1,1,1,0,202500.0,0,4,3,1,29.0,8.0,0,6,1.0,1
21390,5062403,1,1,1,0,202500.0,0,4,3,1,29.0,8.0,0,6,1.0,1
21391,5062404,1,1,1,0,202500.0,0,4,3,1,29.0,8.0,0,6,1.0,1
21392,5062405,1,1,1,0,202500.0,0,4,3,1,29.0,8.0,0,6,1.0,1
21393,5062406,1,1,1,0,202500.0,0,4,3,1,29.0,8.0,0,6,1.0,1
21394,5062407,0,0,1,0,103500.0,1,4,4,1,65.0,0.0,0,15,1.0,1
21395,5062408,0,0,1,0,103500.0,1,4,4,1,65.0,0.0,0,15,1.0,1
21396,5062409,0,0,1,0,103500.0,1,4,4,1,65.0,0.0,0,15,1.0,1
21397,5062410,0,0,1,0,103500.0,1,4,4,1,65.0,0.0,0,15,1.0,1
21398,5062411,0,0,1,0,103500.0,1,4,4,1,65.0,0.0,0,15,1.0,1
21399,5062413,0,0,1,0,103500.0,1,4,4,1,65.0,0.0,0,15,1.0,1
21400,5062414,0,0,1,0,103500.0,1,4,4,1,65.0,0.0,0,15,1.0,1
21401,5062415,0,0,1,0,103500.0,1,4,4,1,65.0,0.0,0,15,1.0,1
21402,5062416,0,0,1,0,103500.0,1,4,4,1,65.0,0.0,0,15,1.0,1
21403,5062417,0,0,1,0,103500.0,1,4,4,1,65.0,0.0,0,15,1.0,1
21404,5062418,0,1,1,1,180000.0,4,1,3,1,38.0,8.0,0,16,2.0,1
21405,5062419,0,1,1,1,180000.0,4,1,3,1,38.0,8.0,0,16,2.0,1
21406,5062420,0,1,1,1,180000.0,4,1,3,1,38.0,8.0,0,16,2.0,1
21407,5062421,0,1,1,1,180000.0,4,1,3,1,38.0,8.0,0,16,2.0,1
21408,5062424,0,0,1,0,112500.0,1,4,1,1,56.0,0.0,0,15,2.0,1
21409,5062425,0,0,1,0,112500.0,1,4,1,1,56.0,0.0,0,15,2.0,1
21410,5062426,0,0,1,0,112500.0,1,4,1,1,56.0,0.0,0,15,2.0,1
21411,5062427,1,0,1,0,54000.0,1,4,1,1,62.0,0.0,0,15,2.0,1
21412,5062428,1,1,1,1,180000.0,4,4,3,1,31.0,2.0,0,4,2.0,1
21413,5062435,1,1,1,1,180000.0,4,4,3,1,31.0,2.0,0,4,2.0,1
21414,5062436,1,1,1,1,180000.0,4,4,3,1,31.0,2.0,0,4,2.0,1
21415,5062438,1,1,1,1,180000.0,4,4,3,1,31.0,2.0,0,4,2.0,1
21416,5062439,1,1,1,1,180000.0,4,4,3,1,31.0,2.0,0,4,2.0,1
21417,5062440,1,1,1,1,180000.0,4,4,3,1,31.0,2.0,0,4,2.0,1
21418,5062441,1,1,1,1,180000.0,4,4,3,1,31.0,2.0,0,4,2.0,1
21419,5062443,0,0,1,0,67500.0,2,4,1,1,54.0,31.0,0,12,2.0,1
21420,5062444,0,0,1,0,67500.0,2,4,1,1,54.0,31.0,0,12,2.0,1
21421,5062445,0,0,1,0,67500.0,2,4,1,1,54.0,31.0,0,12,2.0,1
21422,5062446,0,0,1,0,67500.0,2,4,1,1,54.0,31.0,0,12,2.0,1
21423,5062447,0,0,1,0,67500.0,2,4,1,1,54.0,31.0,0,12,2.0,1
21424,5062448,0,0,1,0,67500.0,2,4,1,1,54.0,31.0,0,12,2.0,1
21425,5062451,0,0,1,0,81000.0,4,4,1,1,42.0,4.0,0,11,2.0,1
21426,5062452,0,0,1,0,81000.0,4,4,1,1,42.0,4.0,0,11,2.0,1
21427,5062453,0,0,1,0,81000.0,4,4,1,1,42.0,4.0,0,11,2.0,1
21428,5062454,0,0,1,0,81000.0,4,4,1,1,42.0,4.0,0,11,2.0,1
21429,5062456,0,0,1,0,270000.0,2,1,1,1,37.0,0.0,1,10,2.0,1
21430,5062457,0,0,1,0,270000.0,2,1,1,1,37.0,0.0,1,10,2.0,1
21431,5062458,0,0,1,0,270000.0,2,1,1,1,37.0,0.0,1,10,2.0,1
21432,5062459,0,0,1,0,270000.0,2,1,1,1,37.0,0.0,1,10,2.0,1
21433,5062460,0,0,1,0,270000.0,2,1,1,1,37.0,0.0,1,10,2.0,1
21434,5062461,0,0,1,0,270000.0,2,1,1,1,37.0,0.0,1,10,2.0,1
21435,5062462,0,0,1,0,270000.0,2,1,1,1,37.0,0.0,1,10,2.0,1
21436,5062465,1,1,1,0,180000.0,4,4,1,1,45.0,2.0,0,12,2.0,1
21437,5062466,1,1,1,0,180000.0,4,4,1,1,45.0,2.0,0,12,2.0,1
21438,5062467,1,1,1,0,180000.0,4,4,1,1,45.0,2.0,0,12,2.0,1
21439,5062468,1,1,1,0,180000.0,4,4,1,1,45.0,2.0,0,12,2.0,1
21440,5062469,1,1,1,0,180000.0,4,4,1,1,45.0,2.0,0,12,2.0,1
21441,5062471,1,0,1,1,112500.0,0,4,1,1,50.0,3.0,0,4,3.0,1
21442,5062472,0,0,1,0,90000.0,1,4,4,1,67.0,0.0,0,15,1.0,1
21443,5062473,0,0,1,0,90000.0,1,4,4,1,67.0,0.0,0,15,1.0,1
21444,5062474,0,0,1,0,90000.0,1,4,4,1,67.0,0.0,0,15,1.0,1
21445,5062475,0,0,1,0,157500.0,4,1,1,1,42.0,8.0,0,11,2.0,1
21446,5062478,0,0,1,0,157500.0,4,1,1,1,42.0,8.0,0,11,2.0,1
21447,5062479,0,0,1,0,157500.0,4,1,1,1,42.0,8.0,0,11,2.0,1
21448,5062480,0,0,1,0,157500.0,4,1,1,1,42.0,8.0,0,11,2.0,1
21449,5062481,0,0,1,0,157500.0,4,1,1,1,42.0,8.0,0,11,2.0,1
21450,5062483,0,0,1,1,67500.0,4,2,1,1,35.0,9.0,0,12,3.0,1
21451,5062484,0,0,1,1,67500.0,4,2,1,1,35.0,9.0,0,12,3.0,1
21452,5062485,0,0,1,1,67500.0,4,2,1,1,35.0,9.0,0,12,3.0,1
21453,5062488,1,1,1,1,180000.0,0,4,1,1,37.0,10.0,0,8,3.0,1
21454,5062489,1,0,1,0,90000.0,4,4,1,1,56.0,5.0,0,18,2.0,1
21455,5062490,1,0,1,1,225000.0,2,4,1,1,25.0,5.0,0,4,3.0,1
21456,5062491,1,0,1,1,225000.0,2,4,1,1,25.0,5.0,0,4,3.0,1
21457,5062492,1,0,1,1,225000.0,2,4,1,1,25.0,5.0,0,4,3.0,1
21458,5062493,1,0,1,1,225000.0,2,4,1,1,25.0,5.0,0,4,3.0,1
21459,5062494,1,0,1,1,225000.0,2,4,1,1,25.0,5.0,0,4,3.0,1
21460,5062495,1,0,1,1,225000.0,2,4,1,1,25.0,5.0,0,4,3.0,1
21461,5062496,1,0,1,1,225000.0,2,4,1,1,25.0,5.0,0,4,3.0,1
21462,5062497,1,0,1,1,225000.0,2,4,1,1,25.0,5.0,0,4,3.0,1
21463,5062500,1,0,0,1,202500.0,4,4,1,1,40.0,1.0,0,8,3.0,1
21464,5062501,1,0,0,1,202500.0,4,4,1,1,40.0,1.0,0,8,3.0,1
21465,5062502,1,1,1,0,270000.0,4,4,3,1,24.0,4.0,0,16,1.0,1
21466,5062503,1,1,1,0,270000.0,4,4,3,1,24.0,4.0,0,16,1.0,1
21467,5062504,1,1,1,0,270000.0,4,4,3,1,24.0,4.0,0,16,1.0,1
21468,5062505,1,1,1,0,270000.0,4,4,3,1,24.0,4.0,0,16,1.0,1
21469,5062506,1,1,1,0,270000.0,4,4,3,1,24.0,4.0,0,16,1.0,1
21470,5062507,1,1,1,0,270000.0,4,4,3,1,24.0,4.0,0,16,1.0,1
21471,5062508,1,1,1,0,270000.0,4,4,3,1,24.0,4.0,0,16,1.0,1
21472,5062510,1,0,1,2,184500.0,4,1,1,1,38.0,12.0,0,12,4.0,1
21473,5062511,0,0,1,2,135000.0,4,4,0,1,43.0,23.0,0,11,4.0,1
21474,5062514,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21475,5062515,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21476,5062516,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21477,5062517,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21478,5062518,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21479,5062519,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21480,5062520,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21481,5062521,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21482,5062522,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21483,5062523,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21484,5062525,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21485,5062526,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21486,5062527,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21487,5062528,0,0,1,1,112500.0,4,1,1,1,37.0,6.0,0,16,3.0,1
21488,5062531,0,1,1,0,135000.0,0,1,0,1,35.0,4.0,0,11,2.0,1
21489,5062532,0,1,1,0,135000.0,0,1,0,1,35.0,4.0,0,11,2.0,1
21490,5062533,0,1,1,0,135000.0,0,1,0,1,35.0,4.0,0,11,2.0,1
21491,5062534,0,1,1,0,135000.0,0,1,0,1,35.0,4.0,0,11,2.0,1
21492,5062535,0,1,1,0,135000.0,0,1,0,1,35.0,4.0,0,11,2.0,1
21493,5062536,0,1,1,0,135000.0,0,1,0,1,35.0,4.0,0,11,2.0,1
21494,5062537,0,1,1,0,135000.0,0,1,0,1,35.0,4.0,0,11,2.0,1
21495,5062538,0,1,1,0,135000.0,0,1,0,1,35.0,4.0,0,11,2.0,1
21496,5062539,0,1,1,0,135000.0,0,1,0,1,35.0,4.0,0,11,2.0,1
21497,5062540,0,1,1,0,135000.0,0,1,0,1,35.0,4.0,0,11,2.0,1
21498,5062542,0,1,1,0,135000.0,0,1,0,1,35.0,4.0,0,11,2.0,1
21499,5062544,0,0,1,1,225000.0,0,4,1,1,33.0,0.0,0,12,3.0,1
21500,5062547,0,0,1,3,247500.0,0,2,1,1,33.0,6.0,0,12,5.0,1
21501,5062548,0,0,1,3,247500.0,0,2,1,1,33.0,6.0,0,12,5.0,1
21502,5062550,0,0,1,3,247500.0,0,2,1,1,33.0,6.0,0,12,5.0,1
21503,5062551,0,0,1,3,247500.0,0,2,1,1,33.0,6.0,0,12,5.0,1
21504,5062552,0,0,1,3,247500.0,0,2,1,1,33.0,6.0,0,12,5.0,1
21505,5062553,0,0,1,3,247500.0,0,2,1,1,33.0,6.0,0,12,5.0,1
21506,5062554,0,0,1,3,247500.0,0,2,1,1,33.0,6.0,0,12,5.0,1
21507,5062555,0,0,1,3,247500.0,0,2,1,1,33.0,6.0,0,12,5.0,1
21508,5062556,0,0,1,3,247500.0,0,2,1,1,33.0,6.0,0,12,5.0,1
21509,5062557,0,0,1,3,247500.0,0,2,1,1,33.0,6.0,0,12,5.0,1
21510,5062558,0,0,1,3,247500.0,0,2,1,1,33.0,6.0,0,12,5.0,1
21511,5062560,0,0,0,0,180000.0,4,4,4,1,66.0,11.0,0,12,1.0,1
21512,5062561,0,0,0,0,180000.0,4,4,4,1,66.0,11.0,0,12,1.0,1
21513,5062562,0,0,0,0,180000.0,4,4,4,1,66.0,11.0,0,12,1.0,1
21514,5062563,0,0,0,0,180000.0,4,4,4,1,66.0,11.0,0,12,1.0,1
21515,5062564,0,0,1,0,135000.0,1,4,1,1,61.0,0.0,0,15,2.0,1
21516,5062565,0,0,1,0,135000.0,1,4,1,1,61.0,0.0,0,15,2.0,1
21517,5062566,0,0,1,0,135000.0,1,4,1,1,61.0,0.0,0,15,2.0,1
21518,5062568,0,0,1,0,135000.0,1,4,1,1,61.0,0.0,0,15,2.0,1
21519,5062569,0,0,1,0,135000.0,1,4,1,1,61.0,0.0,0,15,2.0,1
21520,5062573,0,1,1,0,360000.0,0,4,1,2,45.0,8.0,0,0,2.0,1
21521,5062574,0,1,1,0,360000.0,0,4,1,2,45.0,8.0,0,0,2.0,1
21522,5062576,0,1,1,0,360000.0,0,4,1,2,45.0,8.0,0,0,2.0,1
21523,5062577,0,1,1,0,360000.0,0,4,1,2,45.0,8.0,0,0,2.0,1
21524,5062578,0,1,1,0,360000.0,0,4,1,2,45.0,8.0,0,0,2.0,1
21525,5062582,0,1,1,0,360000.0,0,4,1,2,45.0,8.0,0,0,2.0,1
21526,5062583,0,0,0,0,202500.0,1,4,4,2,57.0,0.0,0,15,1.0,1
21527,5062584,1,0,0,1,180000.0,4,4,1,1,27.0,1.0,1,4,3.0,1
21528,5062585,1,0,0,1,180000.0,4,4,1,1,27.0,1.0,1,4,3.0,1
21529,5062586,0,0,1,0,180000.0,1,4,1,1,58.0,0.0,0,15,2.0,1
21530,5062587,0,0,1,0,180000.0,1,4,1,1,58.0,0.0,0,15,2.0,1
21531,5062590,1,1,1,1,135000.0,2,1,1,1,24.0,0.0,0,3,3.0,1
21532,5062591,1,1,1,1,135000.0,2,1,1,1,24.0,0.0,0,3,3.0,1
21533,5062592,1,1,1,1,135000.0,2,1,1,1,24.0,0.0,0,3,3.0,1
21534,5062593,1,1,1,1,135000.0,2,1,1,1,24.0,0.0,0,3,3.0,1
21535,5062595,0,0,1,0,103500.0,4,4,0,1,59.0,11.0,0,2,2.0,1
21536,5062596,0,0,1,0,103500.0,4,4,0,1,59.0,11.0,0,2,2.0,1
21537,5062599,0,1,1,0,360000.0,4,4,1,1,50.0,4.0,0,6,2.0,1
21538,5062600,0,1,1,0,360000.0,4,4,1,1,50.0,4.0,0,6,2.0,1
21539,5062601,0,1,1,0,360000.0,4,4,1,1,50.0,4.0,0,6,2.0,1
21540,5062602,0,1,1,0,360000.0,4,4,1,1,50.0,4.0,0,6,2.0,1
21541,5062604,0,1,1,0,360000.0,4,4,1,1,50.0,4.0,0,6,2.0,1
21542,5062605,0,1,1,0,360000.0,4,4,1,1,50.0,4.0,0,6,2.0,1
21543,5062606,0,1,1,0,360000.0,4,4,1,1,50.0,4.0,0,6,2.0,1
21544,5062607,0,1,1,0,360000.0,4,4,1,1,50.0,4.0,0,6,2.0,1
21545,5062608,0,1,1,0,360000.0,4,4,1,1,50.0,4.0,0,6,2.0,1
21546,5062609,0,0,0,1,135000.0,0,4,2,1,29.0,7.0,0,13,2.0,1
21547,5062610,0,0,0,1,135000.0,0,4,2,1,29.0,7.0,0,13,2.0,1
21548,5062611,0,0,0,1,135000.0,0,4,2,1,29.0,7.0,0,13,2.0,1
21549,5062612,0,0,0,1,135000.0,0,4,2,1,29.0,7.0,0,13,2.0,1
21550,5062613,0,0,0,1,135000.0,0,4,2,1,29.0,7.0,0,13,2.0,1
21551,5062614,0,0,0,1,135000.0,0,4,2,1,29.0,7.0,0,13,2.0,1
21552,5062615,1,1,1,0,270000.0,2,4,1,1,31.0,10.0,0,3,2.0,1
21553,5062617,1,1,1,0,270000.0,2,4,1,1,31.0,10.0,0,3,2.0,1
21554,5062618,1,1,1,0,270000.0,2,4,1,1,31.0,10.0,0,3,2.0,1
21555,5062619,1,1,1,0,270000.0,2,4,1,1,31.0,10.0,0,3,2.0,1
21556,5062621,1,1,1,0,270000.0,2,4,1,1,31.0,10.0,0,3,2.0,1
21557,5062622,1,1,1,0,270000.0,2,4,1,1,31.0,10.0,0,3,2.0,1
21558,5062623,1,1,1,0,270000.0,2,4,1,1,31.0,10.0,0,3,2.0,1
21561,5062625,0,0,1,0,585000.0,0,4,1,1,51.0,5.0,0,12,2.0,1
21562,5062626,0,0,1,0,585000.0,0,4,1,1,51.0,5.0,0,12,2.0,1
21563,5062628,0,0,1,0,585000.0,0,4,1,1,51.0,5.0,0,12,2.0,1
21564,5062629,0,0,1,0,585000.0,0,4,1,1,51.0,5.0,0,12,2.0,1
21565,5062630,0,0,1,0,585000.0,0,4,1,1,51.0,5.0,0,12,2.0,1
21566,5062631,0,0,1,0,585000.0,0,4,1,1,51.0,5.0,0,12,2.0,1
21567,5062632,0,0,1,0,585000.0,0,4,1,1,51.0,5.0,0,12,2.0,1
21569,5062635,1,0,1,0,405000.0,4,1,1,1,43.0,13.0,1,8,2.0,1
21570,5062636,1,0,1,0,405000.0,4,1,1,1,43.0,13.0,1,8,2.0,1
21571,5062637,1,0,1,0,405000.0,4,1,1,1,43.0,13.0,1,8,2.0,1
21572,5062639,1,0,1,0,405000.0,4,1,1,1,43.0,13.0,1,8,2.0,1
21573,5062640,1,0,1,0,405000.0,4,1,1,1,43.0,13.0,1,8,2.0,1
21575,5062645,0,1,1,0,202500.0,0,4,0,1,50.0,3.0,0,18,2.0,1
21576,5062646,0,1,1,0,202500.0,0,4,0,1,50.0,3.0,0,18,2.0,1
21577,5062649,0,1,1,0,202500.0,0,4,0,1,50.0,3.0,0,18,2.0,1
21578,5062651,0,0,1,1,202500.0,0,4,1,1,35.0,3.0,0,12,3.0,1
21579,5062652,0,0,1,1,202500.0,0,4,1,1,35.0,3.0,0,12,3.0,1
21580,5062653,0,0,1,1,202500.0,0,4,1,1,35.0,3.0,0,12,3.0,1
21581,5062654,1,1,1,1,144000.0,4,4,1,1,36.0,2.0,0,8,3.0,1
21582,5062655,1,1,1,1,144000.0,4,4,1,1,36.0,2.0,0,8,3.0,1
21583,5062656,1,1,1,1,144000.0,4,4,1,1,36.0,2.0,0,8,3.0,1
21584,5062657,1,1,1,1,144000.0,4,4,1,1,36.0,2.0,0,8,3.0,1
21585,5062658,1,1,1,1,144000.0,4,4,1,1,36.0,2.0,0,8,3.0,1
21586,5062659,1,1,1,1,144000.0,4,4,1,1,36.0,2.0,0,8,3.0,1
21587,5062660,1,1,1,1,144000.0,4,4,1,1,36.0,2.0,0,8,3.0,1
21588,5062661,1,1,1,1,144000.0,4,4,1,1,36.0,2.0,0,8,3.0,1
21589,5062662,1,1,1,1,144000.0,4,4,1,1,36.0,2.0,0,8,3.0,1
21590,5062663,1,1,1,1,144000.0,4,4,1,1,36.0,2.0,0,8,3.0,1
21591,5062668,0,1,1,1,135000.0,4,1,1,1,40.0,12.0,0,10,3.0,1
21592,5062669,0,1,1,1,135000.0,4,1,1,1,40.0,12.0,0,10,3.0,1
21593,5062670,0,1,1,1,135000.0,4,1,1,1,40.0,12.0,0,10,3.0,1
21594,5062671,0,1,1,1,135000.0,4,1,1,1,40.0,12.0,0,10,3.0,1
21595,5062672,0,1,1,1,135000.0,4,1,1,1,40.0,12.0,0,10,3.0,1
21596,5062673,0,1,1,1,135000.0,4,1,1,1,40.0,12.0,0,10,3.0,1
21597,5062674,0,1,1,1,135000.0,4,1,1,1,40.0,12.0,0,10,3.0,1
21598,5062676,1,0,1,0,180000.0,4,4,1,1,53.0,8.0,0,8,2.0,1
21599,5062678,1,0,1,0,180000.0,4,4,1,1,53.0,8.0,0,8,2.0,1
21600,5062679,0,0,1,0,225000.0,4,4,1,1,39.0,4.0,0,8,2.0,1
21601,5062680,0,0,1,0,112500.0,4,1,4,1,61.0,3.0,0,0,1.0,1
21602,5062683,1,1,1,0,247500.0,2,4,1,2,55.0,2.0,1,6,2.0,1
21603,5062685,1,1,1,0,247500.0,2,4,1,2,55.0,2.0,1,6,2.0,1
21604,5062686,1,1,1,0,247500.0,2,4,1,2,55.0,2.0,1,6,2.0,1
21605,5062687,1,1,1,0,247500.0,2,4,1,2,55.0,2.0,1,6,2.0,1
21606,5062688,1,1,1,0,247500.0,2,4,1,2,55.0,2.0,1,6,2.0,1
21607,5062689,1,1,1,0,247500.0,2,4,1,2,55.0,2.0,1,6,2.0,1
21608,5062690,1,1,1,0,247500.0,2,4,1,2,55.0,2.0,1,6,2.0,1
21609,5062691,1,1,1,0,247500.0,2,4,1,2,55.0,2.0,1,6,2.0,1
21610,5062692,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21611,5062693,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21612,5062694,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21613,5062695,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21614,5062696,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21615,5062697,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21616,5062698,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21617,5062699,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21618,5062702,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21619,5062704,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21620,5062705,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21621,5062706,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21622,5062707,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21623,5062708,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21624,5062709,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21625,5062710,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21626,5062711,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21627,5062712,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21628,5062713,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21629,5062714,0,0,1,1,157500.0,4,4,1,1,39.0,10.0,0,3,3.0,1
21632,5062717,0,1,1,1,360000.0,0,4,1,1,42.0,5.0,0,12,3.0,1
21633,5062719,0,1,1,1,360000.0,0,4,1,1,42.0,5.0,0,12,3.0,1
21634,5062720,0,1,1,1,360000.0,0,4,1,1,42.0,5.0,0,12,3.0,1
21635,5062721,0,1,1,1,360000.0,0,4,1,1,42.0,5.0,0,12,3.0,1
21636,5062723,1,0,1,0,135000.0,4,1,1,1,46.0,0.0,0,10,2.0,1
21637,5062726,1,0,1,0,135000.0,4,1,1,1,46.0,0.0,0,10,2.0,1
21638,5062727,1,0,1,0,135000.0,4,1,1,1,46.0,0.0,0,10,2.0,1
21640,5062734,1,1,1,0,270000.0,4,4,3,1,26.0,3.0,0,8,1.0,1
21641,5062735,1,1,1,0,270000.0,4,4,3,1,26.0,3.0,0,8,1.0,1
21642,5062736,1,1,1,0,270000.0,4,4,3,1,26.0,3.0,0,8,1.0,1
21643,5062737,1,1,1,0,270000.0,4,4,3,1,26.0,3.0,0,8,1.0,1
21644,5062738,1,1,1,0,270000.0,4,4,3,1,26.0,3.0,0,8,1.0,1
21645,5062739,0,0,1,0,157500.0,4,4,1,1,41.0,3.0,0,1,2.0,1
21646,5062740,0,0,1,0,157500.0,4,4,1,1,41.0,3.0,0,1,2.0,1
21647,5062741,0,0,1,0,157500.0,4,4,1,1,41.0,3.0,0,1,2.0,1
21648,5062743,0,0,1,0,157500.0,4,4,1,1,41.0,3.0,0,1,2.0,1
21649,5062744,0,0,1,0,157500.0,4,4,1,1,41.0,3.0,0,1,2.0,1
