index,ID,GENDER,OWN_CAR,OWN_REALTY,CHILDREN,TOTAL_INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_STATUS,HOUSING_TYPE,AGE,EXPERIENCE,WORK_PHONE,OCCUPATION_TYPE,FAM_MEMBERS,CREDIT_CARD_APPROVAL_STATUS
434647,5090606,0,1,1,1,135000.0,4,4,3,1,29.0,1.0,0,12,2.0,0
43040,5125244,1,0,1,1,225000.0,4,1,3,5,35.0,4.0,1,8,2.0,1
36069,5100427,0,0,1,1,202500.0,4,2,1,1,29.0,3.0,0,16,3.0,0
434647,5090606,0,1,1,1,135000.0,4,4,3,1,29.0,1.0,0,12,2.0,0
5057,5024556,1,0,1,0,112500.0,4,4,1,1,38.0,10.0,1,8,2.0,1
3699,5023084,0,1,0,1,175500.0,0,4,3,2,32.0,13.0,0,8,2.0,1
48590,5149113,1,1,1,0,90000.0,0,2,1,5,27.0,1.0,0,16,2.0,1
32871,5096036,0,0,0,0,202500.0,4,1,1,2,48.0,29.0,1,18,2.0,1
46396,5142350,1,1,1,1,202500.0,0,4,0,1,32.0,2.0,1,16,3.0,1
17504,5050910,1,0,0,1,225000.0,0,4,1,1,35.0,2.0,0,12,3.0,0
434631,5089162,0,1,0,0,225000.0,4,1,1,1,55.0,6.0,1,0,2.0,0
24840,5078802,0,0,1,0,306000.0,4,4,1,1,51.0,8.0,0,6,2.0,0
42985,5125182,0,1,1,0,112500.0,0,1,1,1,31.0,0.0,0,3,2.0,1
37574,5112809,1,0,1,0,202500.0,1,1,1,1,53.0,0.0,0,15,2.0,1
31486,5091871,1,0,1,0,202500.0,0,1,2,1,43.0,1.0,0,12,1.0,0
434790,5145817,0,0,1,0,90000.0,1,4,1,1,60.0,0.0,0,15,2.0,0
17716,5051227,0,0,0,0,225000.0,0,1,1,1,59.0,7.0,0,16,2.0,1
23485,5068050,0,0,1,1,180000.0,4,4,1,1,54.0,28.0,0,0,3.0,1
46784,5142801,0,0,0,0,180000.0,4,4,1,1,50.0,12.0,1,0,2.0,1
19161,5054261,1,0,0,0,202500.0,4,4,1,1,27.0,7.0,1,8,2.0,1
434566,5050606,1,0,0,0,157500.0,4,4,1,1,50.0,19.0,1,8,2.0,0
21193,5062149,0,1,1,0,202500.0,4,1,1,1,38.0,2.0,0,16,2.0,0
44607,5132745,0,0,1,0,292500.0,1,4,0,1,56.0,0.0,0,15,2.0,1
27811,5114348,1,1,0,0,180000.0,0,4,1,2,26.0,8.0,1,12,2.0,1
23120,5067603,0,0,1,0,207000.0,1,4,3,1,60.0,0.0,0,15,1.0,1
434627,5079166,1,1,0,0,202500.0,4,4,1,5,37.0,3.0,0,8,2.0,0
434572,5051132,0,0,0,0,450000.0,0,1,3,1,27.0,0.0,0,3,1.0,0
49001,5149599,0,0,1,0,225000.0,0,4,0,1,48.0,0.0,1,12,2.0,1
434545,5045895,0,0,1,0,225000.0,1,4,3,1,63.0,0.0,0,15,1.0,0
4859,5024328,0,0,1,0,225000.0,0,4,1,1,47.0,26.0,0,14,2.0,1
434477,5010869,1,1,1,1,450000.0,0,4,3,1,49.0,1.0,0,3,1.0,0
434757,5125833,1,0,1,0,270000.0,0,2,3,1,31.0,0.0,0,16,1.0,0
44265,5126712,1,0,1,1,157500.0,4,4,1,3,30.0,9.0,0,10,3.0,0
434551,5046328,0,0,1,1,157500.0,1,4,3,1,42.0,6.0,0,9,3.0,0
15906,5045888,0,0,1,0,225000.0,1,4,3,1,63.0,0.0,0,15,1.0,0
2671,5021889,0,1,1,0,135000.0,0,1,1,1,46.0,3.0,0,10,2.0,1
18307,5053254,0,1,1,0,180000.0,0,4,1,1,51.0,5.0,1,10,2.0,0
39676,5114000,0,0,0,2,202500.0,4,4,1,1,36.0,7.0,0,16,4.0,1
36298,5104947,0,0,1,3,67500.0,0,4,1,1,45.0,1.0,1,16,5.0,0
21193,5062149,0,1,1,0,202500.0,4,1,1,1,38.0,2.0,0,16,2.0,0
434550,5046324,0,0,1,1,157500.0,0,4,3,1,42.0,6.0,0,9,3.0,0
2678,5021899,0,0,1,0,328500.0,1,4,0,1,57.0,0.0,0,15,2.0,1
22798,5067241,0,1,1,0,391500.0,4,4,1,1,46.0,19.0,0,3,2.0,1
18245,5053184,0,0,1,0,67500.0,4,4,1,1,50.0,12.0,0,1,2.0,1
25479,5085886,1,1,1,0,315000.0,0,1,1,1,51.0,3.0,0,10,2.0,0
1106,5010061,0,0,1,0,112500.0,4,4,1,1,45.0,12.0,0,12,2.0,0
434769,5135990,0,0,1,1,585000.0,0,1,3,1,28.0,2.0,0,10,2.0,0
43783,5126128,0,1,0,0,72000.0,4,4,1,1,41.0,0.0,1,11,2.0,0
434589,5054068,1,0,0,1,157500.0,4,4,1,1,44.0,3.0,0,4,1.0,0
434524,5033453,0,0,0,0,135000.0,4,1,3,1,29.0,6.0,0,8,1.0,0
21943,5065663,0,0,0,0,157500.0,4,4,0,1,55.0,5.0,0,8,2.0,1
34329,5099767,0,0,1,1,135000.0,4,4,1,1,27.0,8.0,1,8,3.0,1
41463,5116882,1,1,0,0,157500.0,4,4,1,1,47.0,1.0,0,8,2.0,1
45029,5135673,0,1,0,0,56250.0,1,4,1,1,65.0,0.0,0,15,2.0,0
18601,5053612,0,0,1,0,112500.0,4,4,1,2,56.0,10.0,0,12,2.0,1
434629,5079168,1,1,0,0,202500.0,4,4,1,5,37.0,3.0,0,8,2.0,0
45527,5137105,0,1,0,0,360000.0,2,4,1,1,50.0,0.0,1,11,2.0,1
434613,5068389,0,1,1,1,270000.0,4,1,2,1,38.0,0.0,0,16,2.0,0
4622,5024039,0,0,0,0,135000.0,4,4,1,1,42.0,1.0,0,16,2.0,0
17947,5052830,0,1,0,1,112500.0,0,4,1,1,29.0,8.0,0,12,3.0,1
1386,5010372,0,1,1,0,270000.0,1,4,1,1,65.0,0.0,0,15,2.0,1
31518,5091908,0,0,1,2,67500.0,4,1,1,1,28.0,2.0,1,12,4.0,1
434464,5009744,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
434545,5045895,0,0,1,0,225000.0,1,4,3,1,63.0,0.0,0,15,1.0,0
434524,5033453,0,0,0,0,135000.0,4,1,3,1,29.0,6.0,0,8,1.0,0
43085,5125289,0,0,0,1,202500.0,4,4,2,1,38.0,0.0,0,8,2.0,0
12368,5036837,0,1,1,0,202500.0,4,4,1,1,51.0,8.0,0,13,2.0,1
5182,5024680,0,0,1,2,135000.0,4,4,1,1,39.0,4.0,0,11,4.0,1
434481,5021314,1,0,1,0,270000.0,4,4,3,1,46.0,0.0,0,8,2.0,0
434741,5118046,0,0,0,0,81000.0,1,4,4,1,65.0,0.0,0,15,1.0,0
46704,5142705,1,1,0,0,207000.0,4,4,0,1,31.0,1.0,1,8,2.0,1
434481,5021314,1,0,1,0,270000.0,4,4,3,1,46.0,0.0,0,8,2.0,0
20191,5058403,0,0,1,0,54000.0,4,4,1,1,51.0,21.0,1,12,2.0,1
838,5009746,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
37310,5106156,1,1,1,0,135000.0,4,4,1,1,39.0,9.0,0,8,2.0,1
3735,5023127,0,1,0,0,328500.0,0,4,1,1,34.0,5.0,0,14,2.0,1
434565,5050603,1,0,0,0,157500.0,4,4,1,1,50.0,19.0,1,8,2.0,0
45045,5135691,1,1,0,0,225000.0,4,2,0,1,29.0,1.0,0,18,2.0,0
19504,5054672,1,0,1,0,225000.0,0,1,3,1,27.0,6.0,0,16,1.0,1
434624,5078820,0,0,0,2,225000.0,0,4,1,1,39.0,13.0,0,6,4.0,0
21924,5065640,1,1,1,2,225000.0,4,4,1,1,44.0,18.0,1,8,4.0,1
43965,5126356,1,0,0,1,157500.0,4,1,1,1,33.0,1.0,0,12,3.0,1
40088,5114536,0,0,1,0,126000.0,2,2,1,1,47.0,4.0,0,12,2.0,0
26780,5089524,0,1,0,0,315000.0,4,1,1,0,35.0,6.0,1,11,2.0,1
21031,5061948,0,0,0,0,270000.0,4,4,1,1,37.0,3.0,1,8,2.0,1
48125,5148548,0,1,1,0,157500.0,4,4,1,1,49.0,15.0,0,12,2.0,1
48799,5149375,0,0,1,0,157500.0,4,4,1,1,51.0,6.0,0,16,2.0,1
4799,5024249,0,0,1,1,135000.0,0,4,1,1,38.0,1.0,0,8,3.0,0
17504,5050910,1,0,0,1,225000.0,0,4,1,1,35.0,2.0,0,12,3.0,0
44757,5135344,1,0,1,0,112500.0,0,1,1,1,55.0,1.0,0,18,2.0,0
434745,5118283,1,0,0,0,112500.0,1,4,1,2,58.0,0.0,0,15,2.0,0
31874,5092335,0,0,1,0,58500.0,1,4,3,1,68.0,0.0,0,15,1.0,1
10470,5033886,1,0,1,0,135000.0,4,4,0,1,24.0,1.0,0,9,2.0,0
16433,5046544,0,0,1,1,148500.0,4,4,1,1,41.0,2.0,0,6,3.0,1
27137,5089947,0,1,1,0,360000.0,2,1,1,1,39.0,16.0,0,3,2.0,1
434809,5149834,0,0,1,0,157500.0,0,1,1,1,33.0,3.0,0,11,2.0,0
6891,5026231,0,1,0,0,225000.0,0,4,1,1,41.0,7.0,0,16,2.0,1
41318,5116745,1,0,1,1,157500.0,4,4,1,1,42.0,6.0,0,12,3.0,0
21455,5062490,1,0,1,1,225000.0,2,4,1,1,25.0,5.0,0,4,3.0,1
43903,5126288,1,0,0,0,225000.0,4,4,1,1,57.0,32.0,1,8,2.0,1
434464,5009744,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
37188,5106013,1,1,0,0,76500.0,4,4,1,1,56.0,1.0,0,8,2.0,1
37747,5112858,0,1,0,1,270000.0,4,4,0,1,33.0,5.0,0,8,3.0,0
24613,5069420,0,0,1,0,157500.0,4,2,3,1,26.0,0.0,1,11,1.0,1
434679,5100430,1,1,0,0,180000.0,4,4,3,1,44.0,1.0,0,8,1.0,0
19405,5054561,1,0,0,0,135000.0,1,4,1,2,63.0,0.0,0,15,2.0,0
34502,5099967,0,0,1,0,112500.0,1,4,1,1,56.0,0.0,0,15,2.0,1
27063,5090796,0,0,1,0,225000.0,1,4,3,1,62.0,0.0,0,15,1.0,1
434532,5036469,1,1,0,0,112500.0,2,4,3,1,55.0,4.0,0,4,2.0,0
27206,5090031,1,0,1,0,157500.0,4,4,1,1,35.0,2.0,0,8,2.0,1
7336,5028504,0,0,1,1,157500.0,0,1,1,1,38.0,9.0,0,0,3.0,1
30506,5090888,0,0,1,0,135000.0,1,4,4,1,60.0,0.0,0,15,1.0,1
2045,5018498,0,1,1,0,90000.0,4,4,1,1,51.0,2.0,1,2,2.0,0
40357,5115608,0,0,1,0,202500.0,4,4,1,1,39.0,9.0,0,3,2.0,0
44758,5135345,1,0,1,0,112500.0,0,1,1,1,55.0,1.0,0,18,2.0,0
1822,5010861,0,1,1,1,112500.0,4,4,1,1,38.0,2.0,0,16,3.0,1
20939,5061835,1,1,1,0,180000.0,2,3,1,1,44.0,10.0,1,8,2.0,1
434532,5036469,1,1,0,0,112500.0,2,4,3,1,55.0,4.0,0,4,2.0,0
24911,5078946,0,0,1,2,180000.0,4,2,2,1,33.0,9.0,1,12,3.0,1
30080,5090737,0,0,0,0,225000.0,4,4,3,1,51.0,10.0,0,8,1.0,0
40943,5116301,0,0,1,0,180000.0,1,4,1,1,62.0,0.0,0,15,2.0,0
23645,5068237,0,0,1,0,247500.0,4,4,1,1,30.0,6.0,1,8,2.0,1
47804,5146027,0,0,1,0,360000.0,0,1,1,1,30.0,10.0,0,3,2.0,1
434481,5021314,1,0,1,0,270000.0,4,4,3,1,46.0,0.0,0,8,2.0,0
24938,5079018,1,1,1,2,900000.0,0,1,1,1,27.0,2.0,0,10,4.0,0
18725,5053763,0,0,1,0,360000.0,4,4,1,1,40.0,6.0,1,2,2.0,1
15772,5045712,0,1,1,1,202500.0,4,4,1,1,45.0,6.0,0,8,3.0,1
434546,5045902,0,0,1,0,225000.0,1,4,3,1,63.0,0.0,0,15,1.0,0
21197,5062154,0,0,1,0,157500.0,4,4,1,1,36.0,2.0,0,8,2.0,1
2049,5018503,0,1,1,0,90000.0,4,4,1,1,51.0,2.0,1,2,2.0,0
39905,5114302,0,0,0,1,54000.0,1,3,1,1,33.0,0.0,0,15,3.0,1
36070,5100428,0,0,1,1,202500.0,4,2,1,1,29.0,3.0,0,16,3.0,0
31709,5092136,0,0,1,0,135000.0,4,4,1,1,46.0,15.0,0,2,2.0,0
434593,5054525,0,0,0,2,180000.0,4,4,3,1,45.0,22.0,0,12,4.0,0
434673,5096743,0,0,1,0,180000.0,4,3,4,1,46.0,6.0,1,1,1.0,0
45029,5135673,0,1,0,0,56250.0,1,4,1,1,65.0,0.0,0,15,2.0,0
434788,5145690,0,0,1,0,306000.0,1,1,1,1,59.0,0.0,0,15,2.0,0
41660,5116968,0,0,1,0,112500.0,4,1,1,1,38.0,8.0,0,8,2.0,1
797,5090752,1,1,0,0,1350000.0,0,1,1,2,35.0,4.0,0,10,2.0,1
1912,5010967,0,0,0,0,256500.0,0,1,1,1,30.0,7.0,0,5,2.0,1
40724,5116036,1,1,1,0,126000.0,4,1,3,1,39.0,2.0,1,10,1.0,0
42683,5118275,0,0,0,0,112500.0,1,4,1,2,58.0,0.0,0,15,2.0,0
45387,5136947,0,0,0,0,180000.0,0,4,0,1,56.0,5.0,1,12,2.0,1
10561,5033909,0,0,1,2,148500.0,4,4,1,1,33.0,2.0,1,16,4.0,0
434545,5045895,0,0,1,0,225000.0,1,4,3,1,63.0,0.0,0,15,1.0,0
434587,5053774,1,0,1,1,135000.0,4,1,1,1,36.0,10.0,0,12,3.0,0
434467,5009753,0,1,0,0,315000.0,1,1,1,1,37.0,1.0,1,15,2.0,0
838,5009746,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
7745,5028992,0,0,1,0,103500.0,1,4,3,1,64.0,0.0,0,15,1.0,1
5278,5024795,0,0,1,0,225000.0,1,1,1,1,65.0,0.0,0,15,2.0,1
434614,5068456,0,1,0,0,135000.0,0,4,1,1,37.0,7.0,0,12,2.0,0
20144,5058345,0,0,1,0,99000.0,1,1,2,1,67.0,0.0,0,15,1.0,0
39869,5114249,1,0,0,1,130500.0,4,2,1,4,31.0,4.0,1,12,3.0,0
1694,5010713,1,0,1,2,180000.0,4,4,1,1,37.0,16.0,1,8,4.0,1
434674,5097065,0,0,1,0,121500.0,4,4,1,1,51.0,22.0,0,10,2.0,0
1418,5010411,0,0,1,0,202500.0,1,4,1,1,59.0,0.0,0,15,2.0,1
40814,5116138,0,0,1,2,337500.0,2,1,1,1,42.0,11.0,1,10,4.0,1
27141,5089951,0,0,1,0,202500.0,4,4,4,1,51.0,3.0,0,16,1.0,1
22132,5066399,0,0,1,1,675000.0,0,1,1,1,43.0,4.0,0,12,3.0,1
16544,5047770,1,0,1,0,157500.0,1,4,1,1,64.0,0.0,0,15,2.0,1
2264,5021431,0,0,1,0,126000.0,0,1,3,1,51.0,6.0,0,16,1.0,0
24870,5078862,0,0,1,1,121500.0,4,4,1,1,36.0,3.0,1,2,3.0,1
48970,5149573,0,0,1,0,135000.0,0,4,1,1,46.0,2.0,0,0,2.0,1
1366,5010348,0,0,0,0,126000.0,4,4,3,5,22.0,2.0,0,16,1.0,1
434631,5089162,0,1,0,0,225000.0,4,1,1,1,55.0,6.0,1,0,2.0,0
32633,5095702,0,0,0,0,126000.0,1,4,1,1,57.0,0.0,0,15,2.0,1
2264,5021431,0,0,1,0,126000.0,0,1,3,1,51.0,6.0,0,16,1.0,0
21664,5065313,0,0,1,1,157500.0,2,1,1,1,42.0,11.0,0,3,3.0,0
434631,5089162,0,1,0,0,225000.0,4,1,1,1,55.0,6.0,1,0,2.0,0
434782,5143342,1,0,0,1,216000.0,4,4,1,2,35.0,6.0,0,8,3.0,0
434744,5118280,0,0,0,0,112500.0,1,4,3,2,58.0,0.0,0,15,2.0,0
434754,5125763,1,1,0,1,135000.0,0,4,3,1,35.0,4.0,0,8,3.0,0
434638,5089959,1,0,1,1,126000.0,0,4,0,1,34.0,5.0,0,12,3.0,0
434465,5009749,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
42762,5118409,1,1,1,0,180000.0,4,4,1,1,54.0,0.0,1,18,2.0,1
16267,5046341,1,0,1,1,180000.0,4,3,1,1,28.0,4.0,1,12,3.0,1
434518,5029311,0,0,1,0,112500.0,1,4,1,1,59.0,0.0,0,15,2.0,0
434790,5145817,0,0,1,0,90000.0,1,4,1,1,60.0,0.0,0,15,2.0,0
434569,5050706,0,1,0,0,157500.0,0,4,0,1,33.0,5.0,0,12,2.0,0
26974,5089748,1,0,0,1,99000.0,4,4,3,1,48.0,14.0,0,8,2.0,1
434476,5010868,1,1,1,1,450000.0,1,4,1,1,49.0,1.0,0,3,3.0,0
47765,5145969,0,0,1,0,112500.0,1,4,4,1,63.0,0.0,0,15,1.0,1
4622,5024039,0,0,0,0,135000.0,4,4,1,1,42.0,1.0,0,16,2.0,0
434754,5125763,1,1,0,1,135000.0,0,4,3,1,35.0,4.0,0,8,3.0,0
434514,5028580,1,0,0,0,540000.0,0,1,1,1,54.0,1.0,0,10,2.0,0
23339,5067871,0,0,1,0,144000.0,4,4,1,1,51.0,14.0,0,11,2.0,1
48641,5149192,1,1,0,1,450000.0,4,1,1,1,26.0,1.0,0,3,3.0,0
434480,5021310,1,0,1,0,270000.0,4,4,1,1,46.0,0.0,0,8,2.0,0
434706,5113622,1,0,0,0,225000.0,4,4,4,2,53.0,0.0,0,18,1.0,0
38512,5113007,0,0,0,1,171000.0,4,4,3,1,24.0,4.0,1,8,2.0,1
25640,5087485,0,1,0,1,135000.0,4,1,0,4,34.0,4.0,0,12,3.0,1
39869,5114249,1,0,0,1,130500.0,4,2,1,4,31.0,4.0,1,12,3.0,0
42972,5125170,1,1,1,2,135000.0,4,1,1,1,36.0,5.0,1,4,4.0,1
26808,5090689,0,0,0,1,135000.0,4,1,2,1,35.0,5.0,0,3,2.0,1
434744,5118280,0,0,0,0,112500.0,1,4,3,2,58.0,0.0,0,15,2.0,0
44270,5126719,1,0,1,1,157500.0,4,4,1,3,30.0,9.0,0,10,3.0,0
39701,5114033,0,0,0,0,99000.0,4,1,1,1,40.0,15.0,0,12,2.0,1
21582,5062655,1,1,1,1,144000.0,4,4,1,1,36.0,2.0,0,8,3.0,1
15065,5042317,0,0,1,0,157500.0,0,4,4,1,53.0,5.0,0,12,1.0,1
21784,5065462,0,0,0,0,157500.0,0,4,1,1,52.0,4.0,0,12,2.0,0
43130,5125340,0,1,1,0,157500.0,4,4,1,1,47.0,14.0,0,10,2.0,0
31714,5092140,1,0,0,0,121500.0,4,1,3,1,30.0,3.0,1,8,1.0,1
40763,5116083,0,0,1,0,112500.0,1,4,1,1,57.0,0.0,0,15,2.0,0
26345,5089021,1,1,0,0,382500.0,2,1,1,3,32.0,11.0,0,12,2.0,1
43800,5126151,0,0,0,0,67500.0,1,3,1,1,62.0,0.0,0,15,2.0,0
45645,5137241,0,0,0,0,90000.0,4,4,1,1,47.0,8.0,1,17,2.0,0
25894,5088072,0,1,1,1,360000.0,4,1,1,1,31.0,6.0,0,12,3.0,1
30080,5090737,0,0,0,0,225000.0,4,4,3,1,51.0,10.0,0,8,1.0,0
39871,5114253,1,0,0,1,130500.0,4,2,1,4,31.0,4.0,1,12,3.0,0
2264,5021431,0,0,1,0,126000.0,0,1,3,1,51.0,6.0,0,16,1.0,0
42768,5118416,0,0,0,2,225000.0,2,4,1,1,33.0,5.0,0,3,4.0,1
1280,5010263,1,0,1,1,562500.0,4,2,1,1,37.0,15.0,1,12,3.0,1
21878,5065583,0,1,0,1,90000.0,2,4,1,2,38.0,19.0,1,11,3.0,1
4979,5024471,0,0,1,2,135000.0,0,4,1,1,27.0,6.0,0,11,4.0,1
434720,5115611,0,0,1,0,202500.0,4,4,3,1,39.0,9.0,0,3,2.0,0
434532,5036469,1,1,0,0,112500.0,2,4,3,1,55.0,4.0,0,4,2.0,0
49024,5149622,1,1,1,0,382500.0,4,1,1,1,28.0,6.0,0,8,2.0,1
434464,5009744,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
44758,5135345,1,0,1,0,112500.0,0,1,1,1,55.0,1.0,0,18,2.0,0
17299,5050629,1,1,0,0,315000.0,4,4,1,1,35.0,1.0,0,4,2.0,1
21135,5062079,0,0,1,0,112500.0,4,4,1,1,28.0,10.0,1,8,2.0,1
49016,5149614,1,1,1,0,180000.0,0,4,1,1,33.0,3.0,0,8,2.0,1
19940,5056084,0,0,1,3,180000.0,2,1,1,1,43.0,20.0,0,3,5.0,1
20806,5061667,0,1,1,0,279000.0,1,4,1,1,57.0,0.0,0,15,2.0,1
10467,5033885,1,1,1,0,90000.0,4,4,1,1,54.0,2.0,1,3,2.0,1
434466,5009752,0,1,0,0,315000.0,0,1,1,1,37.0,1.0,1,12,2.0,0
434756,5125832,1,0,1,0,270000.0,0,2,3,1,31.0,0.0,0,16,1.0,0
39616,5113933,0,0,0,0,67500.0,1,4,4,1,63.0,0.0,0,15,1.0,0
434776,5142456,0,0,0,0,67500.0,0,1,2,1,51.0,1.0,0,3,1.0,0
21686,5065348,0,1,1,0,202500.0,4,1,1,1,41.0,10.0,0,6,2.0,0
26454,5089141,0,1,0,0,202500.0,0,4,0,5,38.0,14.0,0,12,2.0,1
25269,5085623,1,0,1,1,202500.0,0,4,2,1,34.0,1.0,0,3,2.0,0
434653,5092245,0,0,0,0,103500.0,1,4,1,1,60.0,0.0,0,15,2.0,0
32028,5093280,1,1,0,0,225000.0,0,4,2,1,42.0,5.0,0,4,1.0,1
22104,5065841,1,0,1,0,135000.0,4,4,1,1,55.0,2.0,1,18,2.0,1
434593,5054525,0,0,0,2,180000.0,4,4,3,1,45.0,22.0,0,12,4.0,0
43800,5126151,0,0,0,0,67500.0,1,3,1,1,62.0,0.0,0,15,2.0,0
33255,5096527,0,0,0,0,135000.0,4,4,4,0,54.0,1.0,0,3,1.0,0
434517,5029028,0,0,1,0,90000.0,4,3,3,4,32.0,13.0,0,1,2.0,0
2995,5113175,0,0,1,0,202500.0,4,4,1,1,41.0,22.0,0,6,2.0,1
21113,5062051,0,0,1,1,315000.0,0,4,2,2,51.0,5.0,0,1,2.0,1
12500,5150247,0,0,1,0,112500.0,1,4,1,1,53.0,0.0,0,15,2.0,1
14954,5042161,0,0,0,0,180000.0,1,1,1,1,52.0,0.0,0,15,2.0,1
5398,5024875,0,0,0,0,270000.0,0,4,3,5,34.0,5.0,1,12,1.0,0
31619,5092020,0,0,1,0,135000.0,4,4,1,1,36.0,2.0,1,3,2.0,1
26919,5089681,0,0,0,0,261000.0,0,2,1,1,27.0,2.0,1,12,2.0,1
434624,5078820,0,0,0,2,225000.0,0,4,1,1,39.0,13.0,0,6,4.0,0
16150,5046186,0,1,1,0,103500.0,1,4,1,1,55.0,0.0,0,15,2.0,1
434479,5021303,1,0,0,1,472500.0,1,1,1,5,24.0,2.0,0,15,3.0,0
17597,5051050,1,1,0,0,67500.0,4,4,1,1,61.0,5.0,0,8,2.0,1
434710,5113944,0,1,0,0,135000.0,1,4,1,1,63.0,0.0,0,15,2.0,0
17036,5048477,1,1,0,0,225000.0,4,4,3,1,25.0,0.0,0,3,1.0,1
20439,5061205,1,0,1,2,270000.0,4,4,1,1,29.0,5.0,0,8,4.0,1
434770,5135991,0,0,1,1,585000.0,0,1,3,1,28.0,2.0,0,10,2.0,0
18178,5053109,0,0,1,0,99000.0,1,4,1,1,65.0,0.0,0,15,2.0,1
46279,5142214,1,1,1,0,202500.0,0,4,1,1,34.0,0.0,0,8,2.0,1
12722,5139413,0,1,1,2,135000.0,2,4,1,1,39.0,16.0,1,3,4.0,1
17138,5048633,1,0,0,2,135000.0,4,4,1,1,37.0,1.0,0,8,4.0,1
434577,5052661,0,0,1,0,103500.0,4,4,1,1,28.0,1.0,0,7,2.0,0
31486,5091871,1,0,1,0,202500.0,0,1,2,1,43.0,1.0,0,12,1.0,0
434741,5118046,0,0,0,0,81000.0,1,4,4,1,65.0,0.0,0,15,1.0,0
9673,5033667,0,0,1,2,135000.0,0,4,1,1,35.0,1.0,0,13,4.0,1
34487,5099954,0,0,1,3,45000.0,4,4,1,1,42.0,22.0,1,12,5.0,1
434734,5117132,0,0,1,0,270000.0,4,1,3,1,28.0,2.0,0,16,1.0,1
3777,5023182,0,0,0,0,67500.0,1,4,1,1,58.0,0.0,0,15,2.0,1
434497,5023781,1,0,1,0,157500.0,0,1,0,1,48.0,2.0,0,0,2.0,0
11134,5036168,0,0,1,0,288000.0,4,4,1,1,54.0,12.0,0,12,2.0,1
42709,5118309,1,1,0,0,270000.0,0,4,3,1,36.0,3.0,1,4,1.0,0
434528,5033916,1,0,1,0,180000.0,4,4,1,1,35.0,9.0,0,12,2.0,0
434577,5052661,0,0,1,0,103500.0,4,4,1,1,28.0,1.0,0,7,2.0,0
31171,5091513,0,0,0,0,148500.0,0,4,0,1,40.0,5.0,0,16,2.0,1
434467,5009753,0,1,0,0,315000.0,1,1,1,1,37.0,1.0,1,15,2.0,0
44270,5126719,1,0,1,1,157500.0,4,4,1,3,30.0,9.0,0,10,3.0,0
13127,5140126,0,1,1,0,126000.0,4,4,3,1,50.0,5.0,0,3,1.0,1
33195,5096447,0,0,0,1,144000.0,0,1,1,1,34.0,3.0,1,12,3.0,1
5583,5024922,1,0,1,0,180000.0,4,3,3,1,40.0,3.0,0,4,1.0,1
15906,5045888,0,0,1,0,225000.0,1,4,3,1,63.0,0.0,0,15,1.0,0
434518,5029311,0,0,1,0,112500.0,1,4,1,1,59.0,0.0,0,15,2.0,0
39040,5113215,0,0,1,0,103500.0,4,1,3,1,27.0,3.0,0,8,1.0,1
34117,5097088,0,0,0,0,130500.0,1,4,3,1,60.0,0.0,0,15,1.0,1
36373,5105036,0,0,0,1,121500.0,4,4,1,1,40.0,0.0,0,8,3.0,0
434539,5041496,1,1,1,0,90000.0,4,4,0,1,35.0,0.0,0,8,2.0,0
434683,5105325,1,0,1,0,76500.0,1,4,1,1,60.0,0.0,0,15,2.0,0
434607,5061691,0,0,1,1,67500.0,0,1,1,1,24.0,4.0,0,19,3.0,0
11746,5036625,1,0,0,1,135000.0,4,4,1,1,41.0,0.0,1,4,3.0,0
47127,5143181,1,1,0,0,225000.0,0,4,3,1,47.0,7.0,0,10,1.0,1
434524,5033453,0,0,0,0,135000.0,4,1,3,1,29.0,6.0,0,8,1.0,0
17998,5052893,1,0,0,0,180000.0,4,4,2,2,47.0,22.0,0,8,1.0,1
434573,5051160,1,1,0,1,135000.0,4,4,1,1,26.0,2.0,0,8,3.0,0
23529,5068098,0,1,1,1,234000.0,0,4,1,1,29.0,4.0,0,16,3.0,1
2450,5021639,0,0,1,0,112500.0,0,4,1,1,58.0,1.0,0,11,2.0,1
19156,5054256,1,0,0,0,202500.0,4,4,1,1,27.0,7.0,1,8,2.0,1
46255,5142183,1,1,1,2,450000.0,0,1,1,1,48.0,11.0,1,10,4.0,0
42934,5118650,0,0,1,2,270000.0,2,1,3,1,28.0,7.0,0,3,3.0,1
48874,5149464,0,0,1,0,193500.0,0,4,1,1,42.0,4.0,0,16,2.0,1
6983,5026501,0,0,1,0,225000.0,4,4,2,1,47.0,3.0,0,8,1.0,1
434629,5079168,1,1,0,0,202500.0,4,4,1,5,37.0,3.0,0,8,2.0,0
41319,5116746,1,0,1,1,157500.0,4,4,1,1,42.0,6.0,0,12,3.0,0
434477,5010869,1,1,1,1,450000.0,0,4,3,1,49.0,1.0,0,3,1.0,0
25613,5086045,0,1,1,2,112500.0,4,1,1,1,38.0,7.0,0,6,4.0,1
